labels
"Finger,Skin,Hand,Nail,Thumb,Gesture,"
"Land vehicle,Car,Vehicle,Automotive design,Personal luxury car,Luxury vehicle,Performance car,Product,Bmw,Sports car,"
"Yellow,Banana,Still life,Banana family,Lamp,Still life photography,Light fixture,Room,Fruit,Photography,"
"Colorfulness,"
"Black,Light,Water,Black-and-white,Photography,Font,Still life photography,Monochrome,Drop,Monochrome photography,"
"Hair,Beauty,Lady,Black hair,Lip,Photo shoot,Long hair,Hairstyle,Model,Fashion,"
"Photography,Interior design,Table,Fashion design,"
"Sitting,Sky,Water,Tourism,Summer,Leisure,Vacation,Sea,Long hair,Travel,"
"Yellow,Grassland,Sky,Hill,Atmospheric phenomenon,Grass,Mountain,Standing,Fun,Outerwear,"
"Calligraphy,Material property,Font,Art,"
"Beauty,Snapshot,Skin,Fashion,Leg,Shopping,Thigh,Building,Retail,Human leg,"
"Wave,Pink,Blue,Wind wave,Water,Sky,Tide,Skimboarding,Ocean,"
"Head,Black-and-white,Monochrome,Skull,Human,Monochrome photography,Photography,Bone,Skeleton,Smile,"
"Hand,Nail,"
"Botany,Resort,Swimming pool,Real estate,Landscape,Botanical garden,Leisure,Building,Recreation,Urban design,"
"Motor vehicle,Vehicle,Car,Classic car,Automotive design,Vintage car,Art,Illustration,Compact car,Family car,"
"Surfing Equipment,Surfing,Wave,Windsurfing,Boardsport,Surface water sports,Wind wave,Surfboard,Water sport,Extreme sport,"
"Sand,Natural environment,Blue,Red,Sky,Desert,Landscape,Dune,Aeolian landform,Vacation,"
"Skin,Hand,Finger,Nail,Leg,Gesture,"
"Barechested,Bodybuilder,Muscle,Bodybuilding,Male,Standing,Abdomen,Arm,Physical fitness,Model,"
"Red,Glasses,Eyewear,Cool,Fun,Hand,Vision care,Smile,Performance,"
"Face,Hair,White,Lip,Skin,Eyebrow,Beauty,Hairstyle,Head,Nose,"
"Product,Lollipop,Confectionery,Candy,"
"Brush,Cosmetics,Beauty,Eye shadow,Product,Skin,Purple,Makeup brushes,Cheek,Eye,"
"Face,Hair,Skin,Lip,Facial expression,Beauty,Lady,Red,Smile,Head,"
"Footwear,Shoe,Ankle,Leg,Hardwood,Floor,Outdoor shoe,Sportswear,"
"Sports,Athlete,Exercise,Physical fitness,Muscle,Individual sports,Recreation,Athletics,Running,Competition,"
"Credit card,Font,Payment card,Material property,Footwear,Debit card,Brand,Label,"
"Physical fitness,Human leg,Strength training,Weight training,Deadlift,Barbell,Exercise equipment,Weightlifting,Strength athletics,Powerlifting,"
"Hair,Face,Eyebrow,Beauty,Lady,Skin,Head,Hairstyle,Portrait,Chin,"
"Sky,Blue,Daytime,Orange,Yellow,Azure,Atmosphere,Line,Architecture,Cloud,"
"Ceiling,Lighting,Interior design,Room,Table,Furniture,Building,Coffeehouse,Restaurant,Light fixture,"
"Hair,Face,Lip,Hairstyle,Beauty,Fashion,Eyebrow,Military camouflage,Blond,Eye,"
"Eyewear,Hair,Black-and-white,Glasses,Beauty,Hairstyle,Monochrome photography,Photo shoot,Sunglasses,Cool,"
"Black,Shoulder,Skin,Beauty,Muscle,Model,Standing,Joint,Abdomen,Leg,"
"Sculpture,Art,Standing,Statue,Black-and-white,Nonbuilding structure,Visual arts,Style,"
"Restaurant,White-collar worker,Food,Drink,Conversation,Taste,Lunch,"
"Red,Room,Gift wrapping,Paper bag,Party,Packaging and labeling,"
"Red,Wall,Leg,Line,Art,Tints and shades,Visual arts,Illustration,"
"Muscle,Arm,Shoulder,Physical fitness,Human body,Joint,Abdomen,Photography,Bodybuilding,Hand,"
"Face,Head,Nose,Skin,Lip,Water,Turquoise,Eye,Mouth,Photography,"
"Gadget,Mobile phone,Smartphone,Communication Device,Portable communications device,Electronic device,Technology,Product,Feature phone,Electronics,"
"Action-adventure game,Adventure game,Pc game,Games,Temple,Screenshot,World,Fictional character,Massively multiplayer online role-playing game,"
"Skin,Beauty,Beige,Fashion accessory,Metal,Cosmetics,Mirror,Makeup mirror,Circle,"
"Reflection,Sky,Water transportation,Water,Blue,Cloud,Transport,Waterway,Tourism,Tourist attraction,"
"Sky,Adventure,Rock,Cloud,Rock climbing,Cliff,Climbing,Recreation,Free climbing,Terrain,"
"Fun,Wave,Beach,Sea,Sand,Vacation,Surface water sports,"
"Bridge,Sky,Fixed link,Architecture,Concrete bridge,Tree,Photography,Nonbuilding structure,Cloud,River,"
"City,Cityscape,Metropolitan area,Urban area,Metropolis,Skyline,Sky,Skyscraper,Human settlement,Tower block,"
"Metropolitan area,Urban area,Night,Metropolis,City,Cityscape,Light,Human settlement,Landmark,Town,"
"Hand,Finger,Plant,Thumb,"
"Hair,Face,Black,Facial expression,Smile,Black-and-white,Monochrome,Beauty,Eyebrow,Hairstyle,"
"Pier,Boardwalk,Sea,Sky,Walkway,Fixed link,Nonbuilding structure,Ocean,Horizon,Breakwater,"
"Water,Swimming,Swimming pool,Recreation,"
"Glasses,Eyewear,Fun,City,Market,Vacation,Fashion accessory,Reflection,Glass,"
"Pink,Design,Pattern,Peach,Perfume,"
"Blue,Yellow,Orange,Line,Material property,Electric blue,Table,Electronic device,Folder,Games,"
"Face,People,Child,Toddler,Family,Birth,Party,Ear,Daughter,Baby,"
"Hair,Lady,Beauty,Hairstyle,Lip,Pattern,Photography,Water,Long hair,Photo shoot,"
"Beauty,Product,Yellow,Orange,Cosmetics,Eye,Design,Room,Material property,Peach,"
"Crowd,People,Metropolis,Metropolitan area,City,Urban area,Human settlement,Street,Downtown,Night,"
"Product,Text,Orange,Font,Room,Technology,Electronics,Furniture,Houseplant,Brand,"
"Stained glass,Glass,Religious item,Window,Art,Place of worship,Middle ages,"
"Soft tennis,Tennis,Paddle tennis,Tennis player,Racquet sport,Sports equipment,Ball game,Tennis Equipment,Racket,Padel,"
"Skateboarding,Longboarding,Skateboard,Skateboarding Equipment,Skateboarder,Longboard,Boardsport,Recreation,Sports,Sports equipment,"
"Room,Furniture,Table,Interior design,Building,Restaurant,Chair,Home,House,Dining room,"
"Blue,Leg,Beauty,Thigh,Model,Fashion,Human leg,Photo shoot,Long hair,Human body,"
"Weights,Dumbbell,Physical fitness,Weight training,Exercise equipment,Exercise,Metal,"
"Sport venue,Lane,Race track,Asphalt,Road,Track and field athletics,Line,Infrastructure,Athletics,Grass,"
"Skin,Beauty,Lady,Fashion,Human,Model,Jewellery,Photography,Dress,Fashion accessory,"
"Pink,Cheek,Chin,Male,Forehead,Neck,Arm,Muscle,Photography,Gesture,"
"Sea,Water,Bight,Turquoise,Coastal and oceanic landforms,Ocean,Lagoon,Azure,Turquoise,Tropics,"
"Nature,Natural landscape,Water,Sky,Reflection,Lake,Natural environment,River,Property,Water resources,"
"Yellow,Sunflower,Paper,Flower,sunflower,Paper product,Textile,Plant,Present,Gift wrapping,"
"Glasses,Child,Learning,Bookcase,"
"Face,Hair,Eyebrow,Lip,Hairstyle,Beauty,Nose,Chin,Head,Skin,"
"Face,Clothing,Beauty,Lip,Lady,Hat,Photo shoot,Cool,Fashion,Headgear,"
"Basketball moves,Basketball,Basketball court,Slam dunk,Sports,Streetball,Flip (acrobatic),Basketball,Sky,Tree,"
"Reading,Adaptation,Electronic device,Smile,Child,"
"Skier,Snow,Extreme sport,Snowboard,Snowboarding,Slopestyle,Recreation,Winter sport,Ski,Ski helmet,"
"Yellow,Beauty,Sitting,Long hair,Leg,Footwear,Grass,Joint,Human leg,Smile,"
"Green,Garden,Arch,Botanical garden,Architecture,Botany,Plant,Flower,Tree,Shrub,"
"Espresso machine,Small appliance,Home appliance,Kitchen appliance,Coffee,Coffeemaker,Kitchen stove,Espresso,Kitchen,Food,"
"Bodybuilding,Shoulder,Physical fitness,Muscle,Arm,Bodybuilder,Chin,Chest,Weight training,Barechested,"
"Indoor cycling,Cycling,Muscle,Arm,Joint,Bicycle,Vehicle,Bicycle accessory,Recreation,Individual sports,"
"Longboard,Skateboard,Boardsport,Skateboarding,Longboarding,Skateboarding Equipment,Freebord,Sandboarding,Skateboarder,Recreation,"
"Sky,Water,Horizon,Sea,Night,Morning,Cloud,Afterglow,Sunset,Evening,"
"Undergarment,Undergarment,Sports bra,Brassiere,Clothing,Lingerie,Fun,Abdomen,Photography,Photo shoot,"
"Horse,Bridle,Equestrianism,Show jumping,Animal sports,Mammal,Sports,Rein,Vertebrate,Halter,"
"Weightlifting,Barbell,Powerlifting,Weight training,Deadlift,Physical fitness,Bodybuilding,Strength training,Exercise equipment,Strength athletics,"
"Volleyball,Sports,Volleyball,Team sport,Ball game,Net sports,Volleyball net,Volleyball player,Player,Tournament,"
"Physical fitness,Strength training,Barbell,Shoulder,Crossfit,Exercise equipment,Deadlift,Arm,Powerlifting,Exercise,"
"Face,Eyebrow,Nose,Cheek,Forehead,Lip,Chin,Skin,Head,Close-up,"
"Headpiece,Hair,Hair accessory,Face,Forehead,Eyebrow,Clothing,Head,Beauty,Hairstyle,"
"Face,Red,Nose,Lip,Beauty,Head,Lady,Eye,Close-up,Mouth,"
"Job,Wine glass,Stemware,White-collar worker,Glass,Wine,"
"Brush,Makeup brushes,Cosmetics,Product,Beauty,Brown,Eye shadow,Material property,Tool,Liquid,"
"Orange,Sky,Horizon,Photography,Window,Circle,Reflection,"
"Triangle,Rectangle,Wallet,Paper,"
"Footwear,Leg,Human leg,Ankle,Joint,Shoe,Calf,Thigh,Knee,Human body,"
"Nature,Sky,Natural landscape,Sea,Calm,Ocean,Coast,Shore,Beach,Water,"
"Furniture,Table,Room,Wood,Desk,Interior design,House,Chest of drawers,Nightstand,"
"Face,Hair,Facial hair,Beard,Black-and-white,Skin,Head,Wrinkle,Portrait,Forehead,"
"Job,Learning,Technology,Desk,Electronic device,White-collar worker,Sitting,Child,Writing,Homework,"
"Statue,Monument,Landmark,White,Sculpture,Standing,Black-and-white,Stock photography,Sky,Architecture,"
"Green,Nature,Water,Vegetation,Natural environment,Organism,Biome,Jungle,Watercourse,Forest,"
"Mountainous landforms,Bicycle,Mountain bike,Mountain,Vehicle,Cycling,Highland,Wilderness,Sky,Ridge,"
"Pink,Sport venue,Magenta,Basketball,Architecture,Floor,Material property,Room,Basketball court,Art,"
"Furniture,Wall,Architecture,Table,Interior design,Design,Ceiling,Floor,Space,"
"Statue,Sculpture,Darkness,Figurine,Demon,Action figure,Art,Fictional character,Cg artwork,Temple,"
"Green,Face,Head,Lady,Beauty,Yellow,Photo shoot,Cool,Cosplay,Fashion,"
"Beauty,Photo shoot,Model,Lady,Leg,Fashion,Leggings,Pink,Photography,Sportswear,"
"Barechested,Sport venue,Individual sports,Muscle,Contact sport,Combat sport,Sports,Professional boxer,Muay thai,Striking combat sports,"
"Waterfall,Water resources,Body of water,Nature,Water,Natural landscape,Water feature,Sky,Watercourse,River,"
"Strength training,Gym,Exercise equipment,Weights,Shoulder,Physical fitness,Arm,Leg,Room,Standing,"
"Towed water sport,Surface water sports,Sports,Wakeboarding,Waterskiing,Wakesurfing,Water sport,Boardsport,Surfing Equipment,Recreation,"
"Face,Nose,Lip,Black,Skin,Eye,Close-up,Black-and-white,Eyebrow,Head,"
"Red,Light,Magenta,Pink,Line,Technology,Pattern,Design,Graphics,Circle,"
"White,Shoulder,Street fashion,Snapshot,Fashion,Outerwear,Neck,Blazer,Photography,Jeans,"
"Water,Wave,Sea,Sky,Ocean,Fun,Summer,Photography,Sunlight,Vacation,"
"Football player,Football,Standing,Ball,Player,Soccer player,Joint,Soccer ball,Photography,Darkness,"
"Shelving,Bookcase,Shelf,Library,Furniture,Public library,Book,Building,Bookselling,Publication,"
"Glasses,Audio equipment,Technology,Eyewear,Electronic device,Design,Gadget,Fun,Sitting,Headphones,"
"Column,Ancient history,Building,Arch,Architecture,History,Historic site,Ruins,Alley,Archaeological site,"
"Tree,Geological phenomenon,Plant,Trunk,Lava,Heat,"
"Sky,Sea,Lady,Beauty,Ocean,Horizon,Long hair,Water,Photography,Rock,"
"Clothing,Sun hat,Headgear,Hat,Long hair,Cap,Neck,Brown hair,Photography,Fashion accessory,"
"Product,Desk,Technology,Job,Electronic device,Office,Furniture,Table,Learning,Writing,"
"Photograph,Red,Landmark,Dress,Sky,Tourism,Lady,Snapshot,Fashion,Water,"
"Light,Neon,Night,Automotive wheel system,Electric blue,Visual effect lighting,Wheel,Vehicle,"
"Freezing,Frost,"
"Red,Male,Sitting,Forehead,Photography,T-shirt,Muscle,Cool,Smile,Photo shoot,"
"Tree,Forest,Natural landscape,Nature,Natural environment,Spruce-fir forest,Woodland,Old-growth forest,Tropical and subtropical coniferous forests,Biome,"
"Bookcase,Shelving,Shelf,Book,Publication,Furniture,Library,Bookselling,Public library,Self-help book,"
"Hair,Green,Eyewear,Hairstyle,Afro,Glasses,Cool,Human,Audio equipment,Headphones,"
"White,Black,Eyewear,Black-and-white,Glasses,Monochrome photography,Chin,Monochrome,Gentleman,Facial hair,"
"White,Shoulder,Arm,Joint,Hand,Gesture,Shirt,Leisure,Sleeve,Neck,"
"Black,White,Photograph,Face,Black-and-white,Lady,Beauty,Monochrome,Lip,Monochrome photography,"
"Shoulder,Joint,Muscle,Arm,Sportswear,Undergarment,Human body,Leg,Abdomen,Animation,"
"Product,Supermarket,Retail,Convenience store,Beauty,Snapshot,Customer,Building,Shopping,Grocery store,"
"Water,Vacation,Stairs,Walkway,Sea,Tourism,Coast,Beach,Dress,Mountain,"
"Landmark,Spire,Architecture,Tree,Sky,Tower,Building,Place of worship,Plant,City,"
"Clothing,Shoulder,Skin,Standing,Beauty,Fashion,Snapshot,Neck,Footwear,Waist,"
"Exercise equipment,Barbell,Physical fitness,Weightlifter,Deadlift,Weights,Weightlifting,Weight training,Powerlifting,Free weight bar,"
"Tourism,Temple,Fun,Dance,Leisure,Historic site,Temple,Archaeological site,Performing arts,Vacation,"
"Hair,Face,Hairstyle,Long hair,Chin,Beauty,Eyebrow,Lip,Head,Brown hair,"
"Building,Airport,Infrastructure,Night,Metropolitan area,Outlet store,Shopping mall,City,Airport terminal,Retail,"
"Face,Hair,Purple,Head,Nose,Lip,Mouth,Forehead,Water,Eye,"
"Learning,Education,Student,Classroom,Class,Child,Room,Adaptation,Organism,School,"
"Hair,Face,Facial hair,Forehead,Eyebrow,Beard,Chin,Hairstyle,Male,Nose,"
"Black,Darkness,Black-and-white,Backlighting,Monochrome photography,Photography,Monochrome,Silhouette,Flash photography,Style,"
"Sky,Building,House,Property,Landmark,Home,Architecture,Cloud,Town,Tree,"
"Red,White,Beauty,Standing,Snapshot,Photography,Textile,Room,Smile,Long hair,"
"Physical fitness,Strength training,Gym,Shoulder,Leg,Fitness professional,Exercise,Weight training,Room,Pilates,"
"Eyewear,Hair,Glasses,Face,Cool,Lady,Lip,Beauty,Pink,Black hair,"
"Feather,Fashion accessory,Plant,Jewellery,Beige,Headpiece,Brooch,Metal,"
"Beauty,Fashion,Long hair,Photography,Dress,Photo shoot,Model,Smile,Flash photography,Brown hair,"
"Leg,Sitting,Thigh,Design,Technology,Electronic device,Furniture,Room,Plaid,Comfort,"
"Red,Canyon,Formation,Geology,Orange,Rock,Peach,"
"Computer keyboard,Technology,Electronic device,Laptop,Computer,Input device,Space bar,Computer component,Laptop replacement keyboard,Netbook,"
"Purple,Macro photography,Cosmetics,Magenta,Material property,Photography,Still life photography,Fashion accessory,Perfume,Space,"
"Joint,Player,Sports,Ball,Sports training,Competition event,Freestyle football,"
"Pink,Red,Plant,Magenta,Macro photography,Plant stem,Flower,"
"Text,Font,Line,Screenshot,Technology,Electronic device,Number,Computer program,"
"Wall,Bulletin board,Room,Textile,Art,Display board,Collection,Linens,"
"Wood,Bug,"
"Nature,Red,Tree,Heat,Night,Photography,Plant,Autumn,Performance art,Flame,"
"Face,Hair,Nose,Head,Eyebrow,Blue,Cheek,Chin,Skin,Eye,"
"Sports,Water sport,Kitesurfing,Boardsport,Surface water sports,Surfing Equipment,Kite sports,Windsports,Wind wave,Wave,"
"Metropolitan area,Urban area,City,Metropolis,Red,Street,Human settlement,Town,Road,Pedestrian,"
"Climbing,Sport climbing,Adventure,Rock climbing,Free climbing,Bouldering,Free solo climbing,Recreation,Outdoor recreation,Rock,"
"Clothing,Beauty,Pink,Headgear,Cap,Lip,Hat,Fashion,Beanie,Fashion accessory,"
"Finger,Hand,Arm,Pipe,Gesture,Nail,Fashion accessory,Thumb,Ear,"
"Water,Aqua,Blue,Turquoise,Water resources,Azure,Teal,Aerial photography,Sea,Geological phenomenon,"
"Text,Font,Handwriting,Writing,Illustration,Calligraphy,Design,Material property,Drawing,Finger,"
"Snow,Snowmobile,Vehicle,Winter sport,Winter,Mountain range,Racing,Sports,Mountain,Recreation,"
"Dog,Canidae,Dog breed,Yorkshire terrier,Terrier,Hairstyle,Ear,Snout,Drawing,Carnivore,"
"Hand,Arm,Wrist,Finger,Writing,Textile,Writing instrument accessory,Jeans,Fashion accessory,Jewellery,"
"Pencil,Writing implement,Office supplies,Stationery,Brush,Graphic design,"
"Soccer ball,Football,Ball,Pallone,Grass,Soccer,Team sport,Sports equipment,Plant,Rock,"
"Thigh,Leg,Undergarment,Athlete,Muscle,Human leg,Physical fitness,Sportswear,Arm,Recreation,"
"Denim,Glasses,Eyewear,Cool,Jeans,Textile,Sunglasses,"
"Baseball,Ball,Bat-and-ball games,Team sport,Sports equipment,Sports,Ball game,Vintage base ball,"
"Scooter,Vespa,Vehicle,Mode of transport,Automotive design,Motorcycle,Car,Photography,Wheel,"
"Gold,Metal,"
"City,Metropolitan area,Metropolis,Urban area,Downtown,Neighbourhood,Street,Town,Human settlement,Pedestrian crossing,"
"Text,Font,Logo,Brand,Graphics,Calligraphy,"
"Nail,Hand,Finger,Play,Thumb,Gesture,"
"White,Hair,Clothing,Hat,Black-and-white,Beauty,Fashion accessory,Sun hat,Lip,Monochrome photography,"
"Stuffed toy,Teddy bear,Toy,Plush,Supermarket,"
"White,Photograph,Hair,Face,Black-and-white,Black,Monochrome photography,Lady,Monochrome,Beauty,"
"Player,Sky,Team sport,Sports,Grass,Tournament,Ball game,Sports equipment,Meteorological phenomenon,Football player,"
"Nature,Sky,Water,Sea,Natural landscape,Ocean,Shore,Coast,Rock,Tropics,"
"Car,Vehicle,Canidae,Mid-size car,Automotive lighting,Sedan,Family car,Street,Automotive window part,"
"Photograph,Vacation,Fun,Summer,Beach,Friendship,Sea,Sky,Photography,Smile,"
"Sport venue,Wrestling,Professional wrestling,Contact sport,Individual sports,Combat sport,Sports,Boxing ring,Sports equipment,Wrestler,"
"Sky,Natural environment,Rock,Formation,Ancient history,Historic site,Cloud,Ruins,Geology,Vacation,"
"Pink,Plant,Feather,Magenta,Illustration,"
"Blue,Cobalt blue,Light,Azure,Electric blue,Material property,Photography,Macro photography,Transparent material,Fashion accessory,"
"Flower,Floristry,Flower Arranging,Bouquet,Cut flowers,Floral design,Plant,Tulip,Flowering plant,Spring,"
"People in nature,Water,Vacation,Summer,Sea,Arm,Fun,Ocean,Beach,Sky,"
"Cosmetics,Red,Nail polish,Nail care,Material property,Lipstick,Lip gloss,Bottle,Liquid,Tints and shades,"
"Physical fitness,Performance,Acrobatics,Pilates,Sports,Performing arts,Dance,Leisure,Leisure centre,Exercise,"
"Painting,Modern art,Picture frame,Art,Watercolor paint,Wall,Visual arts,Mural,Tree,Illustration,"
"Portrait,Male,Facial hair,Cheek,Gentleman,Forehead,Human,Photography,Cool,Beard,"
"Blue,Purple,Green,Red,Pink,Performance,Violet,Magenta,Fashion,Fun,"
"Physical fitness,Leg,Arm,Lunge,Joint,Sports,Individual sports,Strength training,Balance,Thigh,"
"Material property,Publication,Font,Magazine,Games,Advertising,Flyer,Art,"
"Bicycle,Cycling,Endurance sports,Vehicle,Recreation,Road bicycle,Cycle sport,Triathlon,Sports equipment,Bicycle handlebar,"
"Yellow,Lighting,Font,Light fixture,"
"Cat,Vertebrate,Small to medium-sized cats,Mammal,Whiskers,Felidae,Snout,Carnivore,Close-up,Nebelung,"
"Hat,Gentleman,Male,Facial hair,Fashion,Fedora,Headgear,Fashion accessory,Cool,Darkness,"
"Lady,Alcohol,Photography,Still life photography,Still life,Stemware,Drink,"
"Barbell,Exercise equipment,Weightlifting,Physical fitness,Weights,Weight training,Strength training,Deadlift,Free weight bar,Powerlifting,"
"Face,Hair,Facial expression,Glasses,Lady,Beauty,Head,Smile,Eyewear,Cool,"
"Red,Lipstick,Cosmetics,Orange,Pink,Beauty,Lip,Material property,Tints and shades,Magenta,"
"Library,Property,Building,Room,Bookcase,Book,Public library,Floor,Furniture,Publication,"
"Vegetable juice,Eating,Homemaker,Food,Meal,Smoothie,Natural foods,Room,Cooking,Food craving,"
"Transport,Airplane,Vehicle,Aerospace engineering,Airliner,Aircraft,Airport,Air travel,Building,Airport terminal,"
"Landmark,Tower,Sky,Tourism,Architecture,Water,Tourist attraction,Spire,Skyscraper,City,"
"Red,Line,Orange,Pattern,"
"Graphic design,Painting,Visual arts,Games,Paint,Illustration,Art,"
"Face,Eye,Skin,Glitter,Eyebrow,Close-up,Nose,Head,Organ,Beauty,"
"Fun,Swimming pool,Personal protective equipment,Leisure,Swimming,Recreation,Product,Child,Vacation,Summer,"
"Softball,Personal protective equipment,Baseball,Baseball bat,Pesäpallo,Tennis ball,Baseball equipment,Bat-and-ball games,Sports gear,Helmet,"
"Land vehicle,Bicycle,Vehicle,Cycling,Mode of transport,Bicycle accessory,Transport,Road cycling,Bicycle wheel,Recreation,"
"Swing,People,Sky,Light,Grass,Tree,Sunlight,Purple,Fun,Backlighting,"
"Blue,Hair,Face,Beauty,Skin,Lady,Lip,Eye,Hairstyle,Yellow,"
"Red,Tights,Shoulder,Maroon,Fashion,Leggings,Footwear,Joint,Photography,Waist,"
"Pink,Orange,Petal,Yellow,Flower,Organism,Plant,Peony,"
"Green,Rectangle,Glass,Window,"
"Bar,Building,Liqueur,"
"White,Lady,Photograph,Pink,Beauty,Dress,Photo shoot,Flower,Bouquet,Bride,"
"People in nature,Sky,Tent,Grassland,Morning,Atmospheric phenomenon,Sunrise,Wilderness,Ecoregion,Grass,"
"Hair,Face,Lady,Beauty,Eyebrow,Lip,Turquoise,Black hair,Cheek,Portrait,"
"People in nature,Lady,Beauty,Tree,Portrait,Photography,Spring,Plant,Forest,Long hair,"
"Atmospheric phenomenon,Hill station,Illustration,Landscape,Mountain,Mountain range,Hill,Sketch,Drawing,Stock photography,"
"Tennis,Tennis court,Soft tennis,Sky,Racquet sport,Paddle tennis,Sport venue,Tennis Equipment,Racket,Tennis player,"
"Building,Architecture,Landmark,Daytime,House,Classical architecture,Column,Sky,Estate,Home,"
"Triangle,Line,Triangle,Parallel,Diagram,"
"Bar,Sky,Interior design,Pub,Building,Nightclub,Room,Magenta,Leisure,Restaurant,"
"Rugby ball,Ball,Soccer ball,Football,American football,Super bowl,Soccer,Grass,Competition event,Rugby union,"
"Mobile phone,Gadget,Communication Device,Portable communications device,Feature phone,Smartphone,Electronic device,Technology,Finger,Hand,"
"Tennis,Tennis player,Tennis court,Tennis racket,Racket,Sport venue,Soft tennis,Racquet sport,Sports,Tennis Equipment,"
"Eye shadow,Face,Eye,Beauty,Product,Cheek,Organ,Eyebrow,Skin,Nail,"
"Muscle,Boxing,Performance,Singer,Singing,Muay thai,"
"Camel,Desert,Camelid,Arabian camel,Natural environment,Sand,Aeolian landform,Landscape,Wildlife,Herd,"
"Black,White,Black-and-white,Monochrome photography,Darkness,Sky,Photography,Monochrome,Smoke,"
"Forest,Tree,Natural landscape,Natural environment,Nature,Tropical and subtropical coniferous forests,Nature reserve,Old-growth forest,Vegetation,Valdivian temperate rain forest,"
"Land vehicle,Vehicle,Off-road racing,Off-roading,Regularity rally,Car,Off-road vehicle,Rally raid,World rally championship,Dirt road,"
"Basketball hoop,Basketball,Basketball court,Team sport,Basketball,Ball,Sports,Sports equipment,Ball game,Sport venue,"
"Product,Blue,Water,Light,Violet,Purple,Cosmetics,Liquid,Nail polish,Material property,"
"Water,Sky,Wave,Ocean,Sea,Horizon,Sunset,Tree,Cloud,Sunrise,"
"Metropolitan area,Cityscape,Metropolis,Urban area,City,Skyscraper,Tower block,Highway,Human settlement,Sky,"
"Natural foods,Selling,Marketplace,Local food,Whole food,Market,Public space,Plant,Flower,Fruit,"
"Face,Hair,Black,Lip,Nose,Beauty,Head,Eyebrow,Chin,Cheek,"
"Orange,Blue,Red,Yellow,Green,Construction paper,Turquoise,Textile,Electric blue,Line,"
"Body of water,Sky,Coast,Sea,Water,Water resources,Ocean,Blue,Coastal and oceanic landforms,Cloud,"
"Sport venue,Arena,Stadium,Architecture,Building,Convention center,Night,City,Commercial building,Facade,"
"Nature,Natural landscape,Aerial photography,Sky,Coast,Headland,Coastal and oceanic landforms,Promontory,Sea,Cliff,"
"Selling,Public space,Snapshot,Houseplant,Human,Floristry,Plant,Market,Tree,Temple,"
"Green,Photograph,Leisure,Natural environment,Botany,Snapshot,Tree,Water,Vacation,Summer,"
"Still life photography,Chopsticks,Eye liner,Still life,"
"Purple,Violet,Plant,Flower,Tulip,Eye,Artificial flower,Petal,Eye shadow,Lily family,"
"Cosmetics,Brush,Material property,Tool,"
"Face,Hair,Lip,White,Facial expression,Skin,Chin,Eyebrow,Nose,Beauty,"
"Hair,Lip,Headpiece,Red,Skin,Beauty,Hairstyle,Hair accessory,Black hair,Chin,"
"Head,Nose,Snout,Darkness,Human,Eye,Portrait,Photography,Beard,Fictional character,"
"Room,Textile,Hand,T-shirt,Paper,Sportswear,Drawing,Art,"
"Tennis,Racquet sport,Tennis player,Sports,Tennis court,Racket,Individual sports,Sports training,Soft tennis,Muscle,"
"Sky,Physical fitness,Arm,Yoga,Water,Happy,Leg,Shoulder,Stretching,Joint,"
"Pink,Red,Violet,Purple,Darkness,Magenta,Fractal art,Organism,Graphic design,Graphics,"
"Stairs,Black,Black-and-white,Monochrome,Architecture,Line,Monochrome photography,Wood,Material property,Stock photography,"
"Boxing glove,Professional boxer,Boxing,Combat sport,Striking combat sports,Shoot boxing,Contact sport,Individual sports,Punch,Muay thai,"
"Photograph,Black-and-white,Photo shoot,Beauty,Model,Lip,Monochrome photography,Lady,Hairstyle,Photography,"
"Flower,Fashion,Shoulder,Botany,Spring,Plant,Floristry,Floral design,Headgear,Dress,"
"Hair,Face,Hairstyle,Dreadlocks,Eyebrow,Chin,Nose,Facial hair,Cheek,Beard,"
"Eyewear,Face,Hair,Glasses,Cool,Beauty,Lip,Eyebrow,Head,Blue,"
"Footwear,Shoe,Sneakers,Writing implement,Games,"
"Sports,Marathon,Outdoor recreation,Running,Long-distance running,Recreation,Athletics,Athlete,Ultramarathon,Individual sports,"
"Supermarket,Grocery store,Natural foods,Convenience food,Whole food,Convenience store,Retail,Product,Marketplace,Grocer,"
"Sky,Air travel,Horizon,Window,Atmosphere,Sunset,Airline,Photography,Cloud,Airplane,"
"Undergarment,Clothing,Brassiere,Bikini,Lingerie,Undergarment,Swimsuit top,Swimwear,Arm,Muscle,"
"Laptop,Netbook,Product,Technology,Electronic device,Computer,Personal computer,Gadget,Computer keyboard,Learning,"
"Hair,Face,Eyebrow,Hairstyle,Chin,Lip,Beauty,Skin,Cheek,Nose,"
"Text,Font,Darkness,Sky,Lighting,Neon,Signage,Night,Photography,Neon sign,"
"Face,Nose,Head,Eyebrow,Cheek,Skin,Lip,Chin,Pink,Mouth,"
"Painting,Art,Watercolor paint,Wood,Visual arts,Paint,"
"Job,White-collar worker,Reading,Adaptation,Employment,Sitting,Conversation,"
"Beauty,Product,Pink,Brush,Material property,Cosmetics,Lipstick,Still life photography,Liquid,"
"Human leg,Sprint,Running,Track and field athletics,Leg,Athlete,Athletics,Recreation,Sky,Grass,"
"Text,Font,Paper,Material property,Hand,Document,Paper product,Gesture,"
"Natural foods,Food,Eating,Meal,Vegan nutrition,Food group,Vegetable,Kitchen,Room,Superfood,"
